Module,/veins-4.4/examples/pveins_providencia/results/PER 0.75/nodebug-0.sca_nodebug-0-20170526-15:40:32-16536_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER 0.75/nodebug-0.sca_nodebug-0-20170526-15:40:32-16536_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER 0.75/nodebug-0.sca_nodebug-0-20170526-15:40:32-16536_startTime,/veins-4.4/examples/pveins_providencia/results/PER 0.75/nodebug-0.sca_nodebug-0-20170526-15:40:32-16536_stopTime,/veins-4.4/examples/pveins_providencia/results/PER 0.75/nodebug-0.sca_nodebug-0-20170526-15:40:32-16536_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER 0.75/nodebug-0.sca_nodebug-0-20170526-15:40:32-16536_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER 0.75/nodebug-0.sca_nodebug-0-20170526-15:40:32-16536_totalTime
ProvidenciaExampleScenario.node[3514].veinsmobility,19.25,0,27516,27749,479.351,1389.91,232.5
ProvidenciaExampleScenario.node[3005].veinsmobility,19.0103,0,27438.5,27749.5,526.016,933.114,310.5
ProvidenciaExampleScenario.node[4417].veinsmobility,14.4354,0,27655,27750,175.98,360.62,94.5
ProvidenciaExampleScenario.node[3488].veinsmobility,17.761,0,27513,27750,497.219,1289.39,236.5
ProvidenciaExampleScenario.node[1052].veinsmobility,15.8247,0,27156.5,27750,944.456,1853.25,593
ProvidenciaExampleScenario.node[1146].veinsmobility,16.7695,-2.42808,27170.5,27750,916.86,1862.82,579
ProvidenciaExampleScenario.node[3433].veinsmobility,16.1597,0,27503.5,27750.5,342.369,498.92,246.5
ProvidenciaExampleScenario.node[4596].veinsmobility,21.8512,0,27686,27751,197.443,414.288,64.5
ProvidenciaExampleScenario.node[1155].veinsmobility,15.7857,0,27172.5,27751.5,915.145,1864.29,578.5
ProvidenciaExampleScenario.node[4458].veinsmobility,13.1341,0,27662,27752,166.498,315.371,89.5
ProvidenciaExampleScenario.node[2079].veinsmobility,16.25,0,27309,27752,614.992,876.144,442.5
ProvidenciaExampleScenario.node[4028].veinsmobility,16.5002,0,27595,27752,319.387,1005.76,156.5
ProvidenciaExampleScenario.node[1213].veinsmobility,15.8738,0,27180,27752,910.171,1823.26,571.5
ProvidenciaExampleScenario.node[4491].veinsmobility,14.3164,0,27668.5,27752.5,162.77,496.377,83.5
ProvidenciaExampleScenario.node[3373].veinsmobility,20.5,-1.41295,27492.5,27753,542,1283.61,260
ProvidenciaExampleScenario.node[3081].veinsmobility,16.75,0,27450.5,27753,399.773,502.212,302
ProvidenciaExampleScenario.node[4033].veinsmobility,19.75,0,27596,27753,325.768,783.394,156.5
ProvidenciaExampleScenario.node[3710].veinsmobility,19.25,0,27547.5,27753.5,448.925,1413.68,205.5
ProvidenciaExampleScenario.node[3691].veinsmobility,15.5,0,27544,27754,381.522,964.694,209.5
ProvidenciaExampleScenario.node[1785].veinsmobility,15.8526,0,27263,27754,763.812,1482.97,490.5
ProvidenciaExampleScenario.node[3461].veinsmobility,19.25,0,27508,27754,501.218,1428.62,245.5
ProvidenciaExampleScenario.node[4541].veinsmobility,14.4234,0,27675.5,27754.5,141.732,341.159,78.5
ProvidenciaExampleScenario.node[3332].veinsmobility,18.7909,0,27486,27755,528.1,1287.56,268.5
ProvidenciaExampleScenario.node[3882].veinsmobility,18.5,0,27573.5,27755,338.306,786.624,181
ProvidenciaExampleScenario.node[3526].veinsmobility,16.75,0,27518.5,27755.5,334.924,492.332,236.5
ProvidenciaExampleScenario.node[4114].veinsmobility,18.7083,0,27607,27755.5,306.319,773.557,148
ProvidenciaExampleScenario.node[4049].veinsmobility,19.25,-1.44553,27598,27755.5,326.41,786.949,157
ProvidenciaExampleScenario.node[3894].veinsmobility,19.1572,-1.02839,27575.5,27755.5,348.083,784.845,179.5
ProvidenciaExampleScenario.node[1073].veinsmobility,16.6942,0,27160.5,27756.5,979.736,1870.9,595.5
ProvidenciaExampleScenario.node[3100].veinsmobility,22.4227,0,27452.5,27756.5,618.633,1605.28,303.5
ProvidenciaExampleScenario.node[4890].veinsmobility,15.65,6.9,27735.5,27757,72.3799,279.369,21
ProvidenciaExampleScenario.node[4624].veinsmobility,14.4658,0,27691,27757,127.79,336.001,65.5
ProvidenciaExampleScenario.node[4137].veinsmobility,18.6254,0,27611,27757,300.815,774.236,145.5
ProvidenciaExampleScenario.node[3939].veinsmobility,18.787,0,27581.5,27757,327.359,771.054,175
ProvidenciaExampleScenario.node[4077].veinsmobility,11,0,27602,27757.5,217.177,289.235,155
ProvidenciaExampleScenario.node[3935].veinsmobility,15.5,0,27581,27758,335.022,973.799,176.5
ProvidenciaExampleScenario.node[3997].veinsmobility,18.4611,0,27590,27758,312.094,777.343,167.5
ProvidenciaExampleScenario.node[2305].veinsmobility,15.8507,0,27339.5,27758.5,675.077,1474.3,418.5
ProvidenciaExampleScenario.node[3150].veinsmobility,16.1262,0,27458.5,27758.5,472.026,916.153,299.5
ProvidenciaExampleScenario.node[3506].veinsmobility,16.75,0,27515.5,27758.5,337.477,488.016,242.5
ProvidenciaExampleScenario.node[4146].veinsmobility,19.1848,0,27612,27758.5,312.784,787.001,146
ProvidenciaExampleScenario.node[4665].veinsmobility,14.8668,0,27698,27759,125.057,344.004,60.5
ProvidenciaExampleScenario.node[4023].veinsmobility,16.4979,0,27594.5,27759,320.934,1004.52,164
ProvidenciaExampleScenario.node[3280].veinsmobility,21.25,0,27477.5,27759,606.408,1628.74,281
ProvidenciaExampleScenario.node[3944].veinsmobility,18.7379,0,27582,27759,323.731,788.448,176.5
ProvidenciaExampleScenario.node[4189].veinsmobility,18.8215,0,27618.5,27759,302.608,781.979,140
ProvidenciaExampleScenario.node[4053].veinsmobility,15.9593,0,27599,27760,331.711,970.154,160.5
ProvidenciaExampleScenario.node[4202].veinsmobility,19.0933,0,27621,27760,300.158,767.723,138.5
ProvidenciaExampleScenario.node[3154].veinsmobility,22.5,0,27459.5,27760,624.037,1585.38,300
ProvidenciaExampleScenario.node[4194].veinsmobility,18.7812,0,27619,27760.5,306.512,791.574,141
ProvidenciaExampleScenario.node[3540].veinsmobility,15.7778,0,27521,27762,333.536,500.349,240.5
ProvidenciaExampleScenario.node[3681].veinsmobility,22.5,0,27542.5,27762,524.431,1608.74,219
ProvidenciaExampleScenario.node[1331].veinsmobility,15.6336,0,27197.5,27762.5,888.325,1861.4,564.5
ProvidenciaExampleScenario.node[4212].veinsmobility,19.25,0,27622,27762.5,305.273,791.275,140
ProvidenciaExampleScenario.node[4030].veinsmobility,18,0,27595.5,27762.5,303.5,780.314,166.5
ProvidenciaExampleScenario.node[3300].veinsmobility,21.25,0,27480.5,27763,586.86,1621.41,282
ProvidenciaExampleScenario.node[4262].veinsmobility,18.8492,0,27631,27763.5,290.398,792.507,132
ProvidenciaExampleScenario.node[2590].veinsmobility,15.98,0,27379.5,27764,634.1,1382.12,384
ProvidenciaExampleScenario.node[2374].veinsmobility,17.4508,-13.1699,27349,27764,799.48,1392.01,414.5
ProvidenciaExampleScenario.node[519].veinsmobility,22.3217,0,27076.5,27764,1167.07,2299.54,687
ProvidenciaExampleScenario.node[4322].veinsmobility,18.6108,0,27639.5,27764,272.473,756.496,124
ProvidenciaExampleScenario.node[3694].veinsmobility,22.5,0,27544.5,27764,518.558,1594.94,219
ProvidenciaExampleScenario.node[4058].veinsmobility,18.8684,0,27600,27764.5,319.093,771.816,164
ProvidenciaExampleScenario.node[4009].veinsmobility,15.5,0,27592.5,27765,329.121,978.759,172
ProvidenciaExampleScenario.node[4272].veinsmobility,18.9038,0,27632.5,27765,271.929,792.033,132
ProvidenciaExampleScenario.node[3541].veinsmobility,15.5,0,27521.5,27765.5,338.46,486.57,243.5
ProvidenciaExampleScenario.node[4055].veinsmobility,18.0382,0,27599.5,27765.5,313.747,794.251,165.5
ProvidenciaExampleScenario.node[2776].veinsmobility,16.2301,0,27405.5,27766,627.538,1330.66,360
ProvidenciaExampleScenario.node[4349].veinsmobility,18.8549,0,27643,27766,259.38,745.434,122.5
ProvidenciaExampleScenario.node[4174].veinsmobility,20.0243,0,27616,27766,301.907,780.456,149.5
ProvidenciaExampleScenario.node[2423].veinsmobility,16.25,-0.923012,27357.5,27766.5,667.728,1383.03,408.5
ProvidenciaExampleScenario.node[4045].veinsmobility,15.5988,0,27597.5,27766.5,334.712,1003.32,168.5
ProvidenciaExampleScenario.node[2335].veinsmobility,15.5757,0,27344,27766.5,681.01,1478.56,422
ProvidenciaExampleScenario.node[4879].veinsmobility,16.8477,4.09767,27733,27767,98.4142,326.032,33.5
ProvidenciaExampleScenario.node[3972].veinsmobility,15.7397,0,27586,27767,344.991,964.506,180.5
ProvidenciaExampleScenario.node[3578].veinsmobility,18.0185,0,27528,27767,506.813,1655.22,238.5
ProvidenciaExampleScenario.node[4346].veinsmobility,19.25,0,27642.5,27767,265.55,770.363,124
ProvidenciaExampleScenario.node[4213].veinsmobility,15.8933,-0.454554,27622,27768,299.369,1001.87,145.5
ProvidenciaExampleScenario.node[3560].veinsmobility,16.0748,0,27524.5,27768,332.904,503.983,243
ProvidenciaExampleScenario.node[4248].veinsmobility,18.5146,-3.14192,27628,27768.5,287.967,795.331,140
ProvidenciaExampleScenario.node[2340].veinsmobility,15.9892,0,27345,27769,654.834,1363.4,423.5
ProvidenciaExampleScenario.node[4190].veinsmobility,16.4144,-2.41199,27618.5,27769,320.908,1000.47,150
ProvidenciaExampleScenario.node[4289].veinsmobility,18,0,27634.5,27769,268.833,798.938,134
ProvidenciaExampleScenario.node[2440].veinsmobility,16.8447,0,27359.5,27769.5,672.897,1371.11,409.5
ProvidenciaExampleScenario.node[4390].veinsmobility,18,0,27650,27769.5,261.78,755.147,119
ProvidenciaExampleScenario.node[4936].veinsmobility,17.1604,6.75,27745,27770,87.2202,324.735,24.5
ProvidenciaExampleScenario.node[1329].veinsmobility,15.6788,0,27197,27770,914.937,1877.57,572.5
ProvidenciaExampleScenario.node[3562].veinsmobility,16.75,0,27525,27770,336.916,472.751,244.5
ProvidenciaExampleScenario.node[4328].veinsmobility,18,0,27640.5,27770.5,263.177,790.773,129.5
ProvidenciaExampleScenario.node[4332].veinsmobility,18.9625,0,27641,27770.5,276.815,801.757,129
ProvidenciaExampleScenario.node[4182].veinsmobility,18.7897,0,27617.5,27770.5,298.593,792.041,152.5
ProvidenciaExampleScenario.node[3064].veinsmobility,16.2486,0,27448,27771.5,592.579,1346.83,323
ProvidenciaExampleScenario.node[2622].veinsmobility,16.25,-0.575374,27383,27771.5,671.206,1485.52,388
ProvidenciaExampleScenario.node[2391].veinsmobility,16.4354,0,27351,27772,667.089,1393.13,420.5
ProvidenciaExampleScenario.node[4255].veinsmobility,18.7457,-1.26318,27630,27772,287.803,789.77,141.5
ProvidenciaExampleScenario.node[3709].veinsmobility,19.25,0,27547,27772,473.913,1320.45,224.5
ProvidenciaExampleScenario.node[3880].veinsmobility,20.0909,0,27573,27772.5,452.568,1295.1,199
ProvidenciaExampleScenario.node[4404].veinsmobility,18.9658,0,27653,27772.5,260.619,789.247,119
ProvidenciaExampleScenario.node[4472].veinsmobility,16.0748,0,27664.5,27773,276.863,859.168,108
ProvidenciaExampleScenario.node[4425].veinsmobility,16.1173,-1.44718,27657.5,27773,309.171,886.253,115
ProvidenciaExampleScenario.node[4018].veinsmobility,17.25,0,27593.5,27773,401.254,1063.51,179
ProvidenciaExampleScenario.node[4576].veinsmobility,11,0,27682.5,27773.5,160.448,481.205,90.5
ProvidenciaExampleScenario.node[3049].veinsmobility,17.4768,0,27446.5,27773.5,581.493,1323.55,326.5
ProvidenciaExampleScenario.node[4280].veinsmobility,19.0587,0,27633.5,27773.5,290.337,789.873,139.5
ProvidenciaExampleScenario.node[2820].veinsmobility,15.65,0,27412.5,27774,608.984,1341.46,361
ProvidenciaExampleScenario.node[3727].veinsmobility,16.2353,0,27549.5,27774,388.196,991.687,224
ProvidenciaExampleScenario.node[4110].veinsmobility,15.4626,0,27606.5,27774,319.3,990.568,167
ProvidenciaExampleScenario.node[3851].veinsmobility,19.6481,0,27568,27774,447.909,1299.05,205.5
ProvidenciaExampleScenario.node[4073].veinsmobility,18.9579,0,27601,27774.5,320.952,863.359,173
ProvidenciaExampleScenario.node[4962].veinsmobility,17.5783,6.07137,27749,27775,83.5283,335.28,25.5
ProvidenciaExampleScenario.node[3768].veinsmobility,19.25,0,27554.5,27775,469.56,1314.93,220
ProvidenciaExampleScenario.node[4446].veinsmobility,18.3283,0,27660.5,27775,247.509,782.505,114
ProvidenciaExampleScenario.node[3728].veinsmobility,15.8106,-1.12848,27549.5,27775,428.711,1110.26,225
ProvidenciaExampleScenario.node[1305].veinsmobility,22.25,-1.72502,27193.5,27775,1152.58,2678.85,581
ProvidenciaExampleScenario.node[2856].veinsmobility,15.5183,0,27418,27775.5,612.282,1374.61,357
ProvidenciaExampleScenario.node[2693].veinsmobility,15.5,0,27393,27775.5,653.44,1490.18,382
ProvidenciaExampleScenario.node[4037].veinsmobility,19.5972,0,27596.5,27775.5,435.367,1297.42,178.5
ProvidenciaExampleScenario.node[3755].veinsmobility,15.7353,0,27552.5,27776,379.095,994.205,223
ProvidenciaExampleScenario.node[4452].veinsmobility,18.8306,0,27661,27776,253.303,788.463,114.5
ProvidenciaExampleScenario.node[4175].veinsmobility,15.6006,-2.37385,27616,27776,342.593,911.83,159.5
ProvidenciaExampleScenario.node[1328].veinsmobility,21.5694,0,27196.5,27776,1086.04,2656.78,579
ProvidenciaExampleScenario.node[2037].veinsmobility,16.6747,-5.24178,27302,27776.5,825.148,1600.68,474
ProvidenciaExampleScenario.node[4224].veinsmobility,18,-4.0757,27624,27777,287.482,802.967,152.5
ProvidenciaExampleScenario.node[4143].veinsmobility,19.25,0,27611.5,27777,396.778,1299.85,165
ProvidenciaExampleScenario.node[4470].veinsmobility,19.128,0,27664.5,27777,258.172,781.706,112
ProvidenciaExampleScenario.node[4167].veinsmobility,16.25,0,27615,27777,363.884,1082.85,161.5
ProvidenciaExampleScenario.node[4170].veinsmobility,19,0,27616,27777.5,331.597,847.056,161
ProvidenciaExampleScenario.node[1427].veinsmobility,15.5331,-1.28945,27213,27777.5,884.345,1872.74,564
ProvidenciaExampleScenario.node[4252].veinsmobility,15.7443,0,27628.5,27777.5,340.868,1128.25,148.5
ProvidenciaExampleScenario.node[1433].veinsmobility,13.9368,-0.138931,27214,27778,700.991,675.083,563.5
ProvidenciaExampleScenario.node[4180].veinsmobility,18.4901,0,27617,27778,327.735,938.366,160.5
ProvidenciaExampleScenario.node[3883].veinsmobility,15.8367,0,27573.5,27778,391.963,1072.58,204
ProvidenciaExampleScenario.node[1617].veinsmobility,11.6544,0,27241,27778.5,663.448,658.946,537
ProvidenciaExampleScenario.node[2552].veinsmobility,16.1411,0,27375.5,27778.5,676.635,1318.89,402.5
ProvidenciaExampleScenario.node[4450].veinsmobility,18.75,0,27661,27778.5,260.112,673.143,117
ProvidenciaExampleScenario.node[4258].veinsmobility,16.25,0,27630.5,27778.5,284.536,747.326,147.5
ProvidenciaExampleScenario.node[4397].veinsmobility,18.6961,0,27651.5,27778.5,269.815,799.035,126.5
ProvidenciaExampleScenario.node[4260].veinsmobility,15.1144,0,27630.5,27779,318.748,999.582,148
ProvidenciaExampleScenario.node[4493].veinsmobility,19.25,0,27668.5,27779,249.602,774.946,110
ProvidenciaExampleScenario.node[4410].veinsmobility,19.3479,0,27653.5,27779,270.555,792.954,125
ProvidenciaExampleScenario.node[2447].veinsmobility,15.5,-0.768752,27360,27779.5,769.61,1938.22,419
ProvidenciaExampleScenario.node[2698].veinsmobility,16.25,-1.21433,27393.5,27779.5,665.222,1318.18,385.5
ProvidenciaExampleScenario.node[4352].veinsmobility,16.7814,0,27643.5,27779.5,295.26,1000.71,135.5
ProvidenciaExampleScenario.node[4460].veinsmobility,15.2178,-0.644951,27663,27779.5,285.302,892.534,116
ProvidenciaExampleScenario.node[4341].veinsmobility,16.425,0,27642,27779.5,364.098,1108,137
ProvidenciaExampleScenario.node[4282].veinsmobility,19.5667,-1.56151,27633.5,27780,310.587,881.384,146
ProvidenciaExampleScenario.node[3920].veinsmobility,19.25,0,27579.5,27780,435.447,1303.78,200
ProvidenciaExampleScenario.node[3103].veinsmobility,16.637,0,27453,27781,571.553,1317.77,327.5
ProvidenciaExampleScenario.node[4296].veinsmobility,15.65,0,27635.5,27781,266.109,742.654,145
ProvidenciaExampleScenario.node[4697].veinsmobility,20.4708,0.862159,27704,27781,235.401,873.711,76.5
ProvidenciaExampleScenario.node[4237].veinsmobility,19.25,-0.230453,27625.5,27781,393.524,1322.61,155
ProvidenciaExampleScenario.node[4435].veinsmobility,16.4713,0,27659,27781,327.393,1117.11,121.5
ProvidenciaExampleScenario.node[4177].veinsmobility,16.25,0,27616.5,27781,373.115,1029.22,164
ProvidenciaExampleScenario.node[1478].veinsmobility,14.737,0,27221,27781.5,694.54,663.104,560
ProvidenciaExampleScenario.node[3970].veinsmobility,16.25,0,27585.5,27781.5,407.62,1095.63,195.5
ProvidenciaExampleScenario.node[3840].veinsmobility,15.6975,0,27566.5,27782,433.364,1388.97,215
ProvidenciaExampleScenario.node[4419].veinsmobility,18,0,27655.5,27782,259.478,795.478,126
ProvidenciaExampleScenario.node[4535].veinsmobility,18,0,27674.5,27782.5,229.403,752.324,107.5
ProvidenciaExampleScenario.node[4441].veinsmobility,19.5287,0,27660,27783,256.216,791.125,122.5
ProvidenciaExampleScenario.node[3646].veinsmobility,15,0,27538,27783,448.885,1118.39,244.5
ProvidenciaExampleScenario.node[4475].veinsmobility,16.0347,0,27665,27783,321.691,1084.29,117.5
ProvidenciaExampleScenario.node[3210].veinsmobility,15.1798,-0.0525589,27467.5,27783.5,552.236,1318.52,315.5
ProvidenciaExampleScenario.node[4363].veinsmobility,15.65,0,27645.5,27783.5,255.298,748.738,137.5
ProvidenciaExampleScenario.node[4326].veinsmobility,15,0,27640,27783.5,330.623,1104.13,143
ProvidenciaExampleScenario.node[3921].veinsmobility,15.1286,0,27579.5,27783.5,412.451,1059.72,203.5
ProvidenciaExampleScenario.node[4525].veinsmobility,16.8144,0,27673.5,27784,250.748,743.841,110
ProvidenciaExampleScenario.node[4095].veinsmobility,18,0,27604.5,27784.5,403.438,1311.68,179.5
ProvidenciaExampleScenario.node[4464].veinsmobility,18.5005,0,27663.5,27784.5,263.297,789.667,120.5
ProvidenciaExampleScenario.node[4519].veinsmobility,16.3946,1.45339,27672.5,27784.5,320.685,1069.5,111.5
ProvidenciaExampleScenario.node[4985].veinsmobility,22.5,6.9,27754,27785,148.598,495.232,30.5
ProvidenciaExampleScenario.node[3113].veinsmobility,14.9613,0,27454,27785,569.537,1330.4,330.5
ProvidenciaExampleScenario.node[3733].veinsmobility,19.25,0,27550,27785,457.589,1291.31,234.5
ProvidenciaExampleScenario.node[4550].veinsmobility,16.75,0,27677,27785,221.603,777.048,107.5
ProvidenciaExampleScenario.node[3868].veinsmobility,18.1177,0,27571,27785.5,452.358,1314.2,214
ProvidenciaExampleScenario.node[4225].veinsmobility,15.229,0,27624,27785.5,351.119,1132.84,161
ProvidenciaExampleScenario.node[3091].veinsmobility,20.3627,0,27452,27785.5,674.275,1668.25,333
ProvidenciaExampleScenario.node[4111].veinsmobility,15.458,0,27606.5,27785.5,377.199,1062.61,178.5
ProvidenciaExampleScenario.node[4228].veinsmobility,18.7465,0,27624.5,27786.5,391.064,1324.2,161.5
ProvidenciaExampleScenario.node[4582].veinsmobility,18.197,0,27683.5,27786.5,226.806,781.408,102.5
ProvidenciaExampleScenario.node[4335].veinsmobility,18.9816,0,27641.5,27787,383.403,1295.99,145
ProvidenciaExampleScenario.node[2826].veinsmobility,20.8769,0,27414,27787,724.159,1665.44,372.5
ProvidenciaExampleScenario.node[4524].veinsmobility,16.2974,0,27673,27787,276.387,916.723,113.5
ProvidenciaExampleScenario.node[4337].veinsmobility,18.2765,0,27642,27787.5,320.162,857.217,145
ProvidenciaExampleScenario.node[4553].veinsmobility,15,0,27678,27787.5,218.915,741.206,109
ProvidenciaExampleScenario.node[4121].veinsmobility,15.229,0,27608,27787.5,380.94,1044.01,179
ProvidenciaExampleScenario.node[2449].veinsmobility,14.9615,-0.399994,27360,27788,734.239,1954,427.5
ProvidenciaExampleScenario.node[4598].veinsmobility,18.897,0,27686.5,27788,231.909,783.595,101
ProvidenciaExampleScenario.node[4784].veinsmobility,18.75,0,27715.5,27788.5,194.856,661.443,72.5
ProvidenciaExampleScenario.node[3884].veinsmobility,23.0909,0,27574,27788.5,386.65,699.009,214
ProvidenciaExampleScenario.node[4499].veinsmobility,17.3758,0,27669.5,27788.5,234.962,777.907,118.5
ProvidenciaExampleScenario.node[4597].veinsmobility,15.712,0,27686,27788.5,260.377,870.616,102
ProvidenciaExampleScenario.node[4581].veinsmobility,15.2514,0,27683.5,27789,225.028,741.538,105
ProvidenciaExampleScenario.node[4627].veinsmobility,19.7822,0,27691.5,27789,239.198,773.755,97
ProvidenciaExampleScenario.node[4552].veinsmobility,15.5877,0,27677.5,27789,258.711,896.475,111
ProvidenciaExampleScenario.node[4384].veinsmobility,15.9977,0,27648.5,27789,369.488,1056.11,140
ProvidenciaExampleScenario.node[4771].veinsmobility,16.1731,0,27713,27789.5,202.714,756.276,76
ProvidenciaExampleScenario.node[4615].veinsmobility,19.25,0,27689,27789.5,235.85,783.892,100
ProvidenciaExampleScenario.node[4355].veinsmobility,17.7739,0,27644,27789.5,351.67,1297.46,145
ProvidenciaExampleScenario.node[4528].veinsmobility,17.6768,0,27673.5,27789.5,240.715,775.666,115.5
ProvidenciaExampleScenario.node[3763].veinsmobility,22.4403,0,27554.5,27790,417.204,697.805,235
ProvidenciaExampleScenario.node[3817].veinsmobility,18,0,27562,27790,435.24,1293.83,227.5
ProvidenciaExampleScenario.node[4603].veinsmobility,15.5063,0,27687.5,27790.5,216.408,743.173,102.5
ProvidenciaExampleScenario.node[4570].veinsmobility,18.7096,0,27681.5,27790.5,247.128,768.876,108.5
ProvidenciaExampleScenario.node[4619].veinsmobility,15.9122,0,27690,27791,257.154,907.559,100.5
ProvidenciaExampleScenario.node[4630].veinsmobility,18,0,27692.5,27791.5,223.131,774.661,98.5
ProvidenciaExampleScenario.node[4634].veinsmobility,19.2233,0,27693.5,27791.5,234.578,777.557,97.5
ProvidenciaExampleScenario.node[4020].veinsmobility,19.0129,0,27594.5,27792.5,335.055,690.011,197.5
ProvidenciaExampleScenario.node[4593].veinsmobility,14.9654,0,27685.5,27793,233.133,896.385,107
ProvidenciaExampleScenario.node[4656].veinsmobility,16.25,0,27696.5,27793.5,216.587,747.203,96.5
ProvidenciaExampleScenario.node[4647].veinsmobility,18.9195,0,27695,27793.5,241.932,789.205,98
ProvidenciaExampleScenario.node[4673].veinsmobility,18.0498,0,27699.5,27793.5,211.331,778.527,93.5
ProvidenciaExampleScenario.node[4734].veinsmobility,19.25,0,27708.5,27794,212.982,766.899,85
ProvidenciaExampleScenario.node[4206].veinsmobility,15.8719,0,27621.5,27794,368.634,1092.45,172
ProvidenciaExampleScenario.node[4442].veinsmobility,15.3934,0,27660,27794,297.56,906.426,133.5
ProvidenciaExampleScenario.node[3354].veinsmobility,18.3224,0,27489.5,27794.5,443.781,679.386,304.5
ProvidenciaExampleScenario.node[4383].veinsmobility,18.3075,0,27648.5,27795,366.224,1293.35,146
ProvidenciaExampleScenario.node[4677].veinsmobility,18.7051,0,27700,27795,232.558,790.044,94.5
ProvidenciaExampleScenario.node[4424].veinsmobility,19.25,0,27657.5,27795.5,314.719,975.242,137.5
ProvidenciaExampleScenario.node[4686].veinsmobility,15.8953,0,27702,27795.5,212.821,747.575,93
ProvidenciaExampleScenario.node[4737].veinsmobility,18.75,0,27709,27795.5,212.255,778.213,86
ProvidenciaExampleScenario.node[4745].veinsmobility,19.4114,0,27710,27795.5,223.772,767.925,85
ProvidenciaExampleScenario.node[4308].veinsmobility,16.25,-0.0262089,27636.5,27795.5,364.891,1066.64,158.5
ProvidenciaExampleScenario.node[2455].veinsmobility,15.1961,-1.19998,27360,27796,728.214,1991.54,435.5
ProvidenciaExampleScenario.node[2860].veinsmobility,21.2959,-1.41943,27418.5,27796,624.863,1078.57,377
ProvidenciaExampleScenario.node[4365].veinsmobility,18.6736,0,27645.5,27796,381.882,1319.46,150
ProvidenciaExampleScenario.node[4640].veinsmobility,15.6361,0,27694,27796,251.714,892.362,101.5
ProvidenciaExampleScenario.node[4794].veinsmobility,16.1776,0,27717,27796.5,210.847,744.706,79
ProvidenciaExampleScenario.node[3742].veinsmobility,18.1763,0,27551.5,27796.5,414.313,691.024,244.5
ProvidenciaExampleScenario.node[4486].veinsmobility,15.636,0,27667.5,27797,290.305,907.327,129
ProvidenciaExampleScenario.node[4679].veinsmobility,16.3891,0,27700,27797,252.353,903.808,96.5
ProvidenciaExampleScenario.node[4768].veinsmobility,18.4955,0,27712.5,27798,206.162,783.451,85
ProvidenciaExampleScenario.node[4757].veinsmobility,19.25,0,27711.5,27798,223.275,782.747,86
ProvidenciaExampleScenario.node[4618].veinsmobility,14.5503,7.28498e-008,27689.5,27798,248.032,849.249,108
ProvidenciaExampleScenario.node[4887].veinsmobility,15.7778,4.85645,27734.5,27798.5,186.592,745.307,63.5
ProvidenciaExampleScenario.node[4780].veinsmobility,19.25,0,27714.5,27798.5,217.103,785.49,83.5
ProvidenciaExampleScenario.node[2441].veinsmobility,19.1967,0,27359.5,27799,683.176,1148.63,439
ProvidenciaExampleScenario.node[3667].veinsmobility,19.414,0,27541,27799.5,406.473,690.985,258
ProvidenciaExampleScenario.node[4826].veinsmobility,18.3301,0,27721.5,27800,208.183,770.081,78
ProvidenciaExampleScenario.node[4572].veinsmobility,15,-0.0821571,27681.5,27800,270.862,895.645,118
ProvidenciaExampleScenario.node[4666].veinsmobility,14.9706,0,27698,27801.5,242.742,833.27,103
ProvidenciaExampleScenario.node[4753].veinsmobility,15.5862,0,27710.5,27801.5,233.726,830.569,90.5
ProvidenciaExampleScenario.node[4635].veinsmobility,14.5231,0,27693.5,27803,248.581,864.515,109
ProvidenciaExampleScenario.node[2724].veinsmobility,15.1696,0,27397.5,27804,561.684,1016.49,406
ProvidenciaExampleScenario.node[4681].veinsmobility,15.2815,0,27700.5,27804,252.395,881.264,103
ProvidenciaExampleScenario.node[4443].veinsmobility,11.5764,0,27660.5,27804.5,200.996,293.546,143.5
ProvidenciaExampleScenario.node[2715].veinsmobility,16.5716,0,27396,27804.5,676.536,1407.31,408
ProvidenciaExampleScenario.node[2766].veinsmobility,15.1528,0,27404.5,27805.5,550.452,1035.24,400.5
ProvidenciaExampleScenario.node[3550].veinsmobility,18.0694,-0.515928,27523,27806,559.707,1379.33,282.5
ProvidenciaExampleScenario.node[4735].veinsmobility,15.4568,0,27708.5,27806,246.568,850.459,97
ProvidenciaExampleScenario.node[3143].veinsmobility,15.9807,0,27458,27807,551.662,1167.19,348.5
ProvidenciaExampleScenario.node[3238].veinsmobility,16.25,-7.69893,27471,27807,535.472,717.237,335.5
ProvidenciaExampleScenario.node[3355].veinsmobility,16.25,-0.186057,27489.5,27807,466.435,723.857,317
ProvidenciaExampleScenario.node[4039].veinsmobility,16.25,-0.329041,27597,27807,338.072,648.855,209.5
ProvidenciaExampleScenario.node[3045].veinsmobility,15,0,27446,27807.5,585.82,1331.06,361
ProvidenciaExampleScenario.node[3932].veinsmobility,18.0185,0,27580.5,27807.5,450.468,1287.89,226.5
ProvidenciaExampleScenario.node[2641].veinsmobility,22.3093,-2.00743,27385,27808,672.207,1129.39,422.5
ProvidenciaExampleScenario.node[1297].veinsmobility,19.25,0,27191.5,27808,1049.32,2476.56,616
