Module,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_startTime,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_stopTime,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_totalTime
RSUExampleScenario.node[1537].veinsmobility,17.9814,0,27434,27609.5,347.022,977.599,175
RSUExampleScenario.node[1118].veinsmobility,16.25,0,27316.5,27610,569.078,1588.78,293
RSUExampleScenario.node[1450].veinsmobility,15.1492,-2.96415,27408,27610,415.676,1141.26,201.5
RSUExampleScenario.node[1763].veinsmobility,20.6849,0,27498,27610,303.289,1065.77,111.5
RSUExampleScenario.node[1856].veinsmobility,18.3181,0,27525,27610,214.854,687.563,84.5
RSUExampleScenario.node[1658].veinsmobility,18.5845,0,27471.5,27610,328.252,997.4,138
RSUExampleScenario.node[1644].veinsmobility,19.75,0,27468,27610,362.151,990.662,141.5
RSUExampleScenario.node[1633].veinsmobility,19.75,0,27464,27610,357.34,994.044,145.5
RSUExampleScenario.node[1620].veinsmobility,18.5,-0.903363,27460,27610,352.958,983.552,149.5
RSUExampleScenario.node[508].veinsmobility,18.5,0,27136.5,27610.5,905.06,2484.54,473.5
RSUExampleScenario.node[1733].veinsmobility,15.9807,0,27489.5,27611,288.148,1040.12,121
RSUExampleScenario.node[1665].veinsmobility,18.3298,0,27474,27611.5,321.605,972.5,137
RSUExampleScenario.node[1939].veinsmobility,15.7,5.7,27549,27611.5,196.926,880.754,62
RSUExampleScenario.node[1267].veinsmobility,15.5,0,27360,27612,520.257,1568.39,251.5
RSUExampleScenario.node[937].veinsmobility,15.3534,0,27263.5,27612,634.073,1581.38,348
RSUExampleScenario.node[1551].veinsmobility,18.0165,0,27438.5,27612,348.526,988.013,173
RSUExampleScenario.node[1651].veinsmobility,19.7775,0,27470.5,27612,332.525,1004.4,141
RSUExampleScenario.node[1615].veinsmobility,18.0152,-4.97822,27459,27612,361.309,987.146,152.5
RSUExampleScenario.node[1242].veinsmobility,18.1533,-0.23369,27352.5,27612.5,532.115,1497.31,259.5
RSUExampleScenario.node[2120].veinsmobility,15.65,6.9,27603.5,27612.5,39.1452,105.729,8.5
RSUExampleScenario.node[1683].veinsmobility,18,0,27479.5,27612.5,321.647,995.281,132.5
RSUExampleScenario.node[1769].veinsmobility,15.8627,0,27499.5,27612.5,280.946,1051.33,112.5
RSUExampleScenario.node[1499].veinsmobility,22.5,0,27424.5,27613,507.925,1285.14,188
RSUExampleScenario.node[1461].veinsmobility,22.5,0,27412,27613.5,445.375,1294.52,201
RSUExampleScenario.node[1709].veinsmobility,19.8715,0,27484,27613.5,339.705,993.769,129
RSUExampleScenario.node[1548].veinsmobility,18.1292,0,27437,27614,343.711,981.319,176.5
RSUExampleScenario.node[1701].veinsmobility,19.1069,0,27482.5,27614,321.445,1003.35,131
RSUExampleScenario.node[1272].veinsmobility,17.2,0,27360,27614.5,477.502,1319.42,254
RSUExampleScenario.node[1900].veinsmobility,16.25,0,27536.5,27614.5,161.858,283.287,77.5
RSUExampleScenario.node[1742].veinsmobility,16.4692,0,27492,27615.5,327.393,1096.39,123
RSUExampleScenario.node[1530].veinsmobility,20.8741,0,27433,27616,491.479,1396.93,182.5
RSUExampleScenario.node[1568].veinsmobility,18.5,0,27444.5,27616,356.566,981.733,171
RSUExampleScenario.node[1718].veinsmobility,19.169,0,27486.5,27616,336.11,993.501,129
RSUExampleScenario.node[1182].veinsmobility,16.25,0,27336,27616.5,545.697,1589.69,280
RSUExampleScenario.node[1960].veinsmobility,16.9,0,27556.5,27616.5,136.699,281.217,59.5
RSUExampleScenario.node[1410].veinsmobility,22.5,0,27396.5,27616.5,536.499,1284.96,219.5
RSUExampleScenario.node[1167].veinsmobility,21.3275,0,27331,27616.5,609.006,1395.22,285
RSUExampleScenario.node[1783].veinsmobility,19.25,0,27504.5,27616.5,304.067,976.61,111.5
RSUExampleScenario.node[1922].veinsmobility,16.25,4.14992,27541,27616.5,222.799,1063.54,75
RSUExampleScenario.node[1703].veinsmobility,16.8015,0,27482.5,27617,333.459,1082.22,134
RSUExampleScenario.node[1610].veinsmobility,16,0,27458,27617,357.074,1088.57,158.5
RSUExampleScenario.node[1570].veinsmobility,20.5,0,27445,27617,452.755,1218.2,171.5
RSUExampleScenario.node[1607].veinsmobility,17.6872,0,27457.5,27617,335.831,980.264,159
RSUExampleScenario.node[1775].veinsmobility,21.9,0,27501.5,27617.5,329.611,909.605,115.5
RSUExampleScenario.node[1965].veinsmobility,16.25,3.5,27557.5,27617.5,201.529,862.06,59.5
RSUExampleScenario.node[1449].veinsmobility,15.65,0,27408,27618,461.218,1581.41,209.5
RSUExampleScenario.node[2012].veinsmobility,16.9,0,27571.5,27618,121.501,275.842,46
RSUExampleScenario.node[1726].veinsmobility,19.3077,0,27488.5,27618,324.283,992.963,129
RSUExampleScenario.node[1204].veinsmobility,21.2989,0,27343.5,27618.5,570.988,1407.92,274.5
RSUExampleScenario.node[1826].veinsmobility,17.5,0,27515.5,27618.5,230.439,620.42,102.5
RSUExampleScenario.node[1058].veinsmobility,15.5,0,27300,27619,637.871,1908.66,318.5
RSUExampleScenario.node[1353].veinsmobility,19.94,0,27378.5,27619,505.404,1300.43,240
RSUExampleScenario.node[1711].veinsmobility,15.65,0,27484.5,27619.5,255.56,624.571,134.5
RSUExampleScenario.node[1156].veinsmobility,21.7641,0,27328.5,27620,662.835,1413.16,291
RSUExampleScenario.node[1886].veinsmobility,19,0,27534,27620,267.929,913.711,85.5
RSUExampleScenario.node[1781].veinsmobility,18.5985,0,27503.5,27620,265.856,992.734,116
RSUExampleScenario.node[1659].veinsmobility,16.509,0,27471.5,27620.5,342.171,976.894,148.5
RSUExampleScenario.node[2045].veinsmobility,16.25,0,27583,27621,109.239,275.923,37.5
RSUExampleScenario.node[1160].veinsmobility,21.419,0,27330,27621,626.804,1409.25,290.5
RSUExampleScenario.node[1414].veinsmobility,16.25,-1.46078,27397,27621,452.587,1261.27,223.5
RSUExampleScenario.node[1847].veinsmobility,16.1615,0,27520.5,27621.5,225.603,626.8,100.5
RSUExampleScenario.node[1803].veinsmobility,18.0951,0,27509,27621.5,261.805,998.988,112
RSUExampleScenario.node[2009].veinsmobility,16.25,4.52993,27571,27622,161.715,618.408,50.5
RSUExampleScenario.node[1682].veinsmobility,15.6097,0,27479,27622,264.265,658.414,142.5
RSUExampleScenario.node[1664].veinsmobility,15.2233,0,27473.5,27622.5,326.481,985.717,148.5
RSUExampleScenario.node[973].veinsmobility,16.25,-0.729263,27274,27622.5,674.582,1630.96,348
RSUExampleScenario.node[1753].veinsmobility,16.9,-1.70919,27495.5,27623,261.41,660.534,127
RSUExampleScenario.node[2081].veinsmobility,16.25,0.533881,27593.5,27623.5,105.219,281.109,29.5
RSUExampleScenario.node[1514].veinsmobility,20.65,0,27429.5,27623.5,495.507,1411.73,193.5
RSUExampleScenario.node[1795].veinsmobility,20.65,0,27507.5,27623.5,312.962,916.142,115.5
RSUExampleScenario.node[1858].veinsmobility,19.25,0,27525.5,27623.5,247.45,977.472,97.5
RSUExampleScenario.node[1089].veinsmobility,16.25,0,27309.5,27624,601.3,1492.58,314
RSUExampleScenario.node[1804].veinsmobility,18.15,0,27509.5,27624.5,275.064,976.075,114.5
RSUExampleScenario.node[1923].veinsmobility,17.5478,2.79117,27541,27625,237.617,939.277,83.5
RSUExampleScenario.node[1717].veinsmobility,15.8223,0,27486,27625,260.106,660.89,138.5
RSUExampleScenario.node[1970].veinsmobility,15.2088,0,27558.5,27625.5,130.911,272.677,66.5
RSUExampleScenario.node[2079].veinsmobility,15.65,1.92258,27593,27625.5,98.7257,282.046,32
RSUExampleScenario.node[1302].veinsmobility,16.25,0,27367,27625.5,555.023,1637.42,258
RSUExampleScenario.node[1386].veinsmobility,16.9913,0,27387,27626,487.314,1578.49,238.5
RSUExampleScenario.node[1807].veinsmobility,19.4,0,27511,27626,281.013,978.314,114.5
RSUExampleScenario.node[1812].veinsmobility,18.9352,0,27513,27626,242.872,764.258,112.5
RSUExampleScenario.node[1549].veinsmobility,18.75,0,27437.5,27626.5,438.878,1241.19,188.5
RSUExampleScenario.node[1832].veinsmobility,18.8982,0,27517.5,27627,233.667,772.062,109
RSUExampleScenario.node[1059].veinsmobility,16.9,0,27301,27627.5,647.638,1851.01,326
RSUExampleScenario.node[1820].veinsmobility,19.4,0,27514.5,27628,267.393,961.685,113
RSUExampleScenario.node[1150].veinsmobility,16.25,0,27326.5,27628,631.837,2092.44,301
RSUExampleScenario.node[1996].veinsmobility,15.65,1.79837,27567.5,27628.5,166.761,661.779,60.5
RSUExampleScenario.node[1245].veinsmobility,15,0,27353.5,27629,545.526,1504.26,275
RSUExampleScenario.node[1229].veinsmobility,16.25,0,27349,27629.5,544.2,1597.69,280
RSUExampleScenario.node[1704].veinsmobility,15.0958,0,27483,27629.5,293.659,883.302,146
RSUExampleScenario.node[1814].veinsmobility,18.7029,0,27513.5,27629.5,267.889,987.898,115.5
RSUExampleScenario.node[1990].veinsmobility,16.5,0,27564.5,27629.5,212.308,872.487,64.5
RSUExampleScenario.node[1653].veinsmobility,15.9174,0,27471,27631,294.777,647.028,159.5
RSUExampleScenario.node[2142].veinsmobility,16.25,6.9,27609.5,27631,89.8201,281.704,21
RSUExampleScenario.node[1780].veinsmobility,16.9,0,27503.5,27631,295.632,872.379,127
RSUExampleScenario.node[1080].veinsmobility,16.25,0,27307,27631,640.815,1633.16,323.5
RSUExampleScenario.node[1829].veinsmobility,18.3455,0,27516.5,27631.5,269.415,978.713,114.5
RSUExampleScenario.node[1669].veinsmobility,15.0598,-0.13204,27475.5,27632,280.828,648.088,156
RSUExampleScenario.node[2046].veinsmobility,14.5265,2.77737,27583,27632.5,115.639,340.959,49
RSUExampleScenario.node[1813].veinsmobility,15.8517,0,27513.5,27632.5,282.662,875.703,118.5
RSUExampleScenario.node[2002].veinsmobility,16.6866,0.904142,27569.5,27633,204.527,844.73,63
RSUExampleScenario.node[1878].veinsmobility,16.25,0,27532,27633.5,205.734,646.727,101
RSUExampleScenario.node[1143].veinsmobility,21.1096,0,27324,27633.5,579.68,1419.07,309
RSUExampleScenario.node[1865].veinsmobility,15.65,0,27527,27633.5,217.787,495.152,106
RSUExampleScenario.node[1842].veinsmobility,19.75,0,27519.5,27633.5,271.257,768.804,113.5
RSUExampleScenario.node[1621].veinsmobility,16.25,0,27460.5,27634,326.767,904.555,173
RSUExampleScenario.node[1838].veinsmobility,20.1005,0,27519,27634.5,269.75,765.604,115
RSUExampleScenario.node[2021].veinsmobility,16.25,5.7,27574,27635,196.711,874.238,60.5
RSUExampleScenario.node[1821].veinsmobility,17.75,0,27515,27635.5,228.676,659.493,120
RSUExampleScenario.node[1874].veinsmobility,16.25,0,27530.5,27635.5,219.685,486.937,104.5
RSUExampleScenario.node[1226].veinsmobility,22.3856,0,27348,27635.5,617.063,1609.82,287
RSUExampleScenario.node[1811].veinsmobility,18.1319,0,27513,27635.5,260.101,763.863,122
RSUExampleScenario.node[1848].veinsmobility,18.15,0,27520.5,27636,264.985,976.74,115
RSUExampleScenario.node[1760].veinsmobility,15.7925,0,27497,27636.5,288.021,949.968,139
RSUExampleScenario.node[1121].veinsmobility,23.0207,0,27316.5,27637,661.637,1617.09,320
RSUExampleScenario.node[1901].veinsmobility,17.2801,0,27537,27637.5,223.231,661.73,100
RSUExampleScenario.node[1808].veinsmobility,16.25,0,27511.5,27638,256.528,689.541,126
RSUExampleScenario.node[1770].veinsmobility,15.65,0,27499.5,27638.5,285.028,691.791,138.5
RSUExampleScenario.node[1941].veinsmobility,15.65,0,27549.5,27638.5,209.036,751.318,88.5
RSUExampleScenario.node[1882].veinsmobility,18.1521,0,27533,27638.5,239.548,769.206,105
RSUExampleScenario.node[1869].veinsmobility,18.0312,0,27528,27638.5,243.568,773.051,110
RSUExampleScenario.node[1732].veinsmobility,20.5,0,27489.5,27638.5,393.458,1437.59,148.5
RSUExampleScenario.node[1946].veinsmobility,15.5,0,27551.5,27639,194.881,496.598,87
RSUExampleScenario.node[1822].veinsmobility,18.4455,0,27515,27639,269.587,777.083,123.5
RSUExampleScenario.node[2026].veinsmobility,15.8669,4.36694,27575.5,27639,193.281,876.455,63
RSUExampleScenario.node[1880].veinsmobility,19.25,0,27532,27639.5,243.913,770.866,107
RSUExampleScenario.node[1890].veinsmobility,16.25,-3.58017,27535,27640,246.683,690.365,104.5
RSUExampleScenario.node[1966].veinsmobility,15.65,0,27558,27640,201.053,727.563,81.5
RSUExampleScenario.node[1445].veinsmobility,23.15,0,27407,27640,566.483,1618.64,232.5
RSUExampleScenario.node[1891].veinsmobility,18.3005,0,27535,27640.5,245.019,781.711,105
RSUExampleScenario.node[1896].veinsmobility,19.871,0,27535.5,27640.5,253.881,777.312,104.5
RSUExampleScenario.node[1800].veinsmobility,15.65,0,27508,27641,264.337,692.41,132.5
RSUExampleScenario.node[1893].veinsmobility,16.0547,-0.532173,27535.5,27641,223.832,489.356,105
RSUExampleScenario.node[2039].veinsmobility,16,3.5,27580.5,27641,193.847,862.486,60
RSUExampleScenario.node[1956].veinsmobility,18.8333,0,27554.5,27641.5,210.614,762.788,86.5
RSUExampleScenario.node[1879].veinsmobility,15.7691,0,27532,27642,242.733,692.706,109.5
RSUExampleScenario.node[1953].veinsmobility,18.413,0,27554,27642,220.559,771.893,87.5
RSUExampleScenario.node[1679].veinsmobility,19.3515,0,27478,27642.5,418.224,1292.5,164
RSUExampleScenario.node[1976].veinsmobility,19.1264,0,27561,27643,211.283,767.947,81.5
RSUExampleScenario.node[1988].veinsmobility,19.25,0,27564,27643.5,206.447,767.111,79
RSUExampleScenario.node[1995].veinsmobility,16.75,0,27567.5,27644,175.165,493.126,76
RSUExampleScenario.node[2005].veinsmobility,18.5824,0,27570.5,27644,193.922,769.415,73
RSUExampleScenario.node[2057].veinsmobility,16.9,6.9,27585.5,27644.5,176.975,749.1,58.5
RSUExampleScenario.node[2024].veinsmobility,19.2542,0,27575.5,27644.5,210.901,766.45,68.5
RSUExampleScenario.node[906].veinsmobility,22.5,0,27253.5,27645,711.165,1459.8,391
RSUExampleScenario.node[2049].veinsmobility,16,3.5,27583.5,27645.5,197.149,860.373,61.5
RSUExampleScenario.node[2086].veinsmobility,18.75,5.5,27595,27646.5,179.612,670.921,51
RSUExampleScenario.node[2072].veinsmobility,18.0185,5.4,27590.5,27646.5,181.077,769.426,55.5
RSUExampleScenario.node[2048].veinsmobility,19.1279,2.92445,27583.5,27646.5,202.201,772.08,62.5
RSUExampleScenario.node[2083].veinsmobility,16.25,6.9,27594.5,27647,175.808,692.249,52
RSUExampleScenario.node[2018].veinsmobility,15.5,0,27573.5,27647.5,169.213,481.717,73.5
RSUExampleScenario.node[1776].veinsmobility,19.4781,0,27502,27648,381.101,1301.19,145.5
RSUExampleScenario.node[2069].veinsmobility,19.25,3.58278,27590,27648,178.513,782.564,57.5
RSUExampleScenario.node[525].veinsmobility,16.25,0,27142,27648,958.859,2664.06,505.5
RSUExampleScenario.node[704].veinsmobility,16.25,0,27190,27648.5,873.522,2308.67,458
RSUExampleScenario.node[2078].veinsmobility,18.2157,6.9,27592.5,27649,185.99,779.511,56
RSUExampleScenario.node[1494].veinsmobility,19.0592,0,27423.5,27649,495.321,1569.3,225
RSUExampleScenario.node[2047].veinsmobility,16.1542,0,27583.5,27649.5,157.074,486.381,65.5
RSUExampleScenario.node[1484].veinsmobility,19.4,0,27420,27649.5,519.442,1562.44,229
RSUExampleScenario.node[1562].veinsmobility,19.25,0,27443,27650,483.808,1303.96,206.5
RSUExampleScenario.node[1431].veinsmobility,19.25,0,27401.5,27650,494.854,1658.67,248
RSUExampleScenario.node[2065].veinsmobility,15.65,5.5806,27589.5,27651,173.132,753.945,61
RSUExampleScenario.node[2111].veinsmobility,20.5,5.92158,27600.5,27651,197.49,778.998,50
RSUExampleScenario.node[690].veinsmobility,16.9141,0,27186,27651,928.843,2656.71,464.5
RSUExampleScenario.node[1897].veinsmobility,18.5859,-2.2628,27535.5,27651.5,295.727,982.483,115.5
RSUExampleScenario.node[2066].veinsmobility,18,4.59485,27589.5,27651.5,167.439,772.27,61.5
RSUExampleScenario.node[1955].veinsmobility,15,0,27554.5,27651.5,212.489,860.721,96.5
RSUExampleScenario.node[1538].veinsmobility,16.469,0,27434,27652,429.971,1320.2,217.5
RSUExampleScenario.node[1442].veinsmobility,16.45,0,27405.5,27652,493.386,1327.7,246
RSUExampleScenario.node[2016].veinsmobility,15.0563,0,27573,27652,174.871,489.298,78.5
RSUExampleScenario.node[707].veinsmobility,15.4511,0,27192,27652,862.805,2319.66,459.5
RSUExampleScenario.node[1296].veinsmobility,16.4087,0,27366,27652.5,584.01,1877.92,286
RSUExampleScenario.node[1657].veinsmobility,18.7995,0,27471,27652.5,425.202,1300.6,181
RSUExampleScenario.node[1052].veinsmobility,15.4908,-2.54999,27299,27652.5,636.819,1645.79,353
RSUExampleScenario.node[2241].veinsmobility,12.992,5.4,27641,27653,38.4441,109.374,11.5
RSUExampleScenario.node[1798].veinsmobility,19.25,0,27508,27653,316.858,969.159,144.5
RSUExampleScenario.node[1971].veinsmobility,15.927,0,27558.5,27653,227.034,862.18,94
RSUExampleScenario.node[1676].veinsmobility,19.25,0,27477,27653.5,418.38,1300.03,176
RSUExampleScenario.node[2099].veinsmobility,17.4281,5.4,27599,27653.5,169.36,767.188,54
RSUExampleScenario.node[1681].veinsmobility,17.1427,0,27478.5,27654,387.429,1354.86,175
RSUExampleScenario.node[1904].veinsmobility,19.4,0,27537.5,27654,281.219,975.421,116
RSUExampleScenario.node[1426].veinsmobility,16.8305,0,27399,27654.5,520.06,1361.1,255
RSUExampleScenario.node[2136].veinsmobility,15.8627,4.60626,27608,27654.5,128.467,495.499,46
RSUExampleScenario.node[2114].veinsmobility,18.56,5.4,27601,27655,172.214,779.446,53.5
RSUExampleScenario.node[2116].veinsmobility,15.65,6.9,27602,27656,168.856,696.01,53.5
RSUExampleScenario.node[1692].veinsmobility,18,0,27480.5,27656,413.376,1303.26,175
RSUExampleScenario.node[1390].veinsmobility,16.25,0,27389.5,27656.5,513.75,1320.24,266.5
RSUExampleScenario.node[1749].veinsmobility,16.6301,0,27495,27656.5,381.339,1382.86,161
RSUExampleScenario.node[2133].veinsmobility,19.5319,6.9,27607,27656.5,164.885,749.955,49
RSUExampleScenario.node[2128].veinsmobility,18,6.9,27605.5,27656.5,168.221,777.464,50.5
RSUExampleScenario.node[2164].veinsmobility,15.7575,5.9,27617,27657,124.451,497.675,39.5
RSUExampleScenario.node[2135].veinsmobility,20.1392,6.9,27607.5,27657,184.559,779.042,49
RSUExampleScenario.node[2124].veinsmobility,19.3375,6.9,27604.5,27657.5,176.648,773.989,52.5
RSUExampleScenario.node[1831].veinsmobility,18.111,0,27517.5,27658,366.952,1319.68,140
RSUExampleScenario.node[1387].veinsmobility,15.9737,0,27387.5,27658.5,472.279,1310.04,270.5
RSUExampleScenario.node[2131].veinsmobility,19.1869,6.9,27606.5,27659,187.321,781.808,52
RSUExampleScenario.node[1940].veinsmobility,19,0,27549.5,27659.5,293.748,983.814,109.5
RSUExampleScenario.node[1488].veinsmobility,16.25,-4.67271,27420.5,27660.5,519.129,1309.39,239.5
RSUExampleScenario.node[1490].veinsmobility,15.85,0,27421,27660.5,474.11,1322.63,239
RSUExampleScenario.node[2141].veinsmobility,18.1268,6.9,27609,27660.5,176.798,780.513,51
RSUExampleScenario.node[2148].veinsmobility,18.8027,7.1,27611.5,27661,171.597,780.438,49
RSUExampleScenario.node[1716].veinsmobility,15.904,0,27486,27662,409.777,1304.98,175.5
RSUExampleScenario.node[1824].veinsmobility,17.1,0,27515.5,27663,292.009,744.186,147
RSUExampleScenario.node[2154].veinsmobility,18,6.9,27615,27663.5,159.845,751.02,48
RSUExampleScenario.node[2140].veinsmobility,16.25,6.9,27609,27664,169.178,754.205,54.5
RSUExampleScenario.node[1883].veinsmobility,19.1911,0,27533,27665,374.645,1294.36,131.5
RSUExampleScenario.node[2115].veinsmobility,16.25,6.9,27602,27665,185.382,860.343,62.5
RSUExampleScenario.node[1867].veinsmobility,16.25,0,27528,27665.5,267.494,744.685,137
RSUExampleScenario.node[2153].veinsmobility,17.7524,4.38292,27614.5,27665.5,168.697,774.981,50.5
RSUExampleScenario.node[2167].veinsmobility,18.9807,6.9,27617.5,27665.5,175.705,772.317,47.5
RSUExampleScenario.node[1885].veinsmobility,18.8447,-0.0860729,27534,27666.5,373.439,1302.53,132
RSUExampleScenario.node[1889].veinsmobility,15.6944,0,27535,27667,257.435,743.145,131.5
RSUExampleScenario.node[2011].veinsmobility,19.8636,0,27571.5,27667,241.78,679.318,95
RSUExampleScenario.node[1906].veinsmobility,15.6103,0,27538.5,27669,259.673,757.59,130
RSUExampleScenario.node[1678].veinsmobility,19.6769,0,27478,27669,397.509,1065.59,190.5
RSUExampleScenario.node[2181].veinsmobility,19.2001,6.9,27622.5,27669.5,182.619,770.014,46.5
RSUExampleScenario.node[1984].veinsmobility,19.5355,0,27563.5,27670.5,254.957,682.098,106.5
RSUExampleScenario.node[2070].veinsmobility,15,0,27590.5,27672,195.883,646.578,81
RSUExampleScenario.node[1743].veinsmobility,18.5,0,27493,27675,380.125,1098.72,181.5
RSUExampleScenario.node[1907].veinsmobility,19.301,0,27539,27675.5,344.585,1056.04,136
RSUExampleScenario.node[1928].veinsmobility,18.4237,0,27542.5,27677,283.115,897.206,134
RSUExampleScenario.node[1759].veinsmobility,19.4575,0,27497,27677,390.809,1051.63,179.5
RSUExampleScenario.node[2161].veinsmobility,15.6,0,27616.5,27678,129.543,290.59,61
RSUExampleScenario.node[1552].veinsmobility,22.3869,0,27438.5,27678.5,493.035,1096.55,239.5
RSUExampleScenario.node[2209].veinsmobility,18.4713,6.9,27630.5,27679,168.757,765.201,48
RSUExampleScenario.node[1594].veinsmobility,22.7873,-1.06404,27452.5,27679.5,448.401,1140.69,226.5
RSUExampleScenario.node[1469].veinsmobility,15.9839,-0.387501,27415,27680.5,443.489,998.045,265
RSUExampleScenario.node[1712].veinsmobility,22.5,-0.194425,27484.5,27680.5,426.56,1105.84,195.5
RSUExampleScenario.node[1577].veinsmobility,15.077,0,27447,27682.5,374.569,1059.07,235
RSUExampleScenario.node[816].veinsmobility,22.25,0,27227,27683,958.772,2695.57,455.5
RSUExampleScenario.node[2090].veinsmobility,16.4144,0,27595.5,27683,267.963,869.521,87
RSUExampleScenario.node[1520].veinsmobility,16.4333,0,27431.5,27684,416.024,1014.12,252
RSUExampleScenario.node[2051].veinsmobility,18,0,27584,27684.5,273.509,931.202,100
RSUExampleScenario.node[1489].veinsmobility,18.5,0,27421,27685,514.38,1380.4,263.5
RSUExampleScenario.node[1728].veinsmobility,19.5972,0,27489,27685,459.776,1393.46,195.5
RSUExampleScenario.node[2042].veinsmobility,15.4806,0,27581,27685,277.066,1064.95,103.5
RSUExampleScenario.node[1223].veinsmobility,23,0,27348,27685.5,837.116,2676.77,337
RSUExampleScenario.node[1420].veinsmobility,15.65,0,27398,27686,406.7,803.127,287.5
RSUExampleScenario.node[1565].veinsmobility,14.7965,0,27444,27686,380.208,989.562,241.5
RSUExampleScenario.node[2060].veinsmobility,19.7536,0,27586,27686,287.861,992.739,99.5
RSUExampleScenario.node[2228].veinsmobility,14.8196,0,27637,27686.5,104.326,274.047,49
RSUExampleScenario.node[2129].veinsmobility,15.9231,0,27605.5,27686.5,231.507,892.839,80.5
RSUExampleScenario.node[2029].veinsmobility,16.25,0,27576.5,27687,241.984,672.827,110
RSUExampleScenario.node[1978].veinsmobility,16.25,0,27561.5,27687,249.528,676.807,125
RSUExampleScenario.node[1190].veinsmobility,15,0,27338,27687,615.148,1266.35,348.5
RSUExampleScenario.node[1987].veinsmobility,15.3087,0,27564,27687.5,235.801,656.495,123
RSUExampleScenario.node[1508].veinsmobility,21.9619,0,27428,27687.5,691.34,2653.93,259
RSUExampleScenario.node[1764].veinsmobility,19.0024,0,27498,27688,401.553,1144.58,189.5
RSUExampleScenario.node[1559].veinsmobility,15.2767,0,27441.5,27688.5,412.953,1035.12,246.5
RSUExampleScenario.node[1994].veinsmobility,16.406,0,27567,27688.5,277.775,870.85,121
RSUExampleScenario.node[1618].veinsmobility,21.2502,0,27459,27688.5,526.607,1612.58,229
RSUExampleScenario.node[1895].veinsmobility,16.25,0,27535.5,27689,278.356,648.262,153
RSUExampleScenario.node[2062].veinsmobility,16.2353,0,27587,27689,216.62,654.396,101.5
RSUExampleScenario.node[2152].veinsmobility,16.7165,0,27613,27689,253.058,897.555,75.5
RSUExampleScenario.node[1432].veinsmobility,21.7006,0,27401.5,27689,728.343,2636.26,287
RSUExampleScenario.node[1899].veinsmobility,22.5,0,27536,27689.5,418.092,1094.1,153
RSUExampleScenario.node[2037].veinsmobility,16.2645,0,27580,27689.5,235.999,686.017,109
RSUExampleScenario.node[2019].veinsmobility,17.945,0,27573.5,27690,265.656,651.89,116
RSUExampleScenario.node[1584].veinsmobility,15.75,0,27449.5,27690.5,401.199,1008.59,240.5
RSUExampleScenario.node[1963].veinsmobility,19.25,0,27557,27690.5,330.67,1132.82,133
RSUExampleScenario.node[1866].veinsmobility,21.279,0,27527.5,27690.5,408.078,1611.7,162.5
RSUExampleScenario.node[1875].veinsmobility,15.5209,0,27530.5,27691,278.137,656.477,160
RSUExampleScenario.node[2050].veinsmobility,19.25,0,27583.5,27691,318.615,1115.9,107
RSUExampleScenario.node[1908].veinsmobility,15.6979,0,27539,27691.5,268.973,654.06,152
RSUExampleScenario.node[695].veinsmobility,21.5539,0,27187,27691.5,941.541,2432.45,504
RSUExampleScenario.node[2192].veinsmobility,15,0,27625,27691.5,187.698,858.231,66
RSUExampleScenario.node[2107].veinsmobility,15.0524,0,27600,27692,204.352,700.7,91.5
RSUExampleScenario.node[2199].veinsmobility,16.25,1.00298,27627,27692,179.295,636.757,64.5
RSUExampleScenario.node[1968].veinsmobility,18,0,27558,27692.5,296.343,929.718,134
RSUExampleScenario.node[1977].veinsmobility,16.432,0,27561.5,27692.5,259.113,636.59,130.5
RSUExampleScenario.node[2155].veinsmobility,17.5792,0,27615,27692.5,254.123,909.982,77
RSUExampleScenario.node[1616].veinsmobility,15.7327,0,27459,27693,393.431,1007.5,233.5
RSUExampleScenario.node[2028].veinsmobility,15.85,0,27576,27693,235.965,634.705,116.5
RSUExampleScenario.node[1975].veinsmobility,17.5,0,27560,27693,299.071,1034.62,132.5
RSUExampleScenario.node[2188].veinsmobility,16.25,4.63723,27624.5,27693.5,225.915,870.216,68.5
RSUExampleScenario.node[1113].veinsmobility,15.4383,0,27315.5,27694,659.907,1477.56,378
RSUExampleScenario.node[2146].veinsmobility,16.25,0,27610.5,27694,225.421,879.118,83
RSUExampleScenario.node[1951].veinsmobility,16.9184,0,27553,27694,294.982,1064.75,140.5
RSUExampleScenario.node[1124].veinsmobility,15.4463,0,27318,27695,638.855,1314.89,376.5
RSUExampleScenario.node[2184].veinsmobility,16.254,3.5,27623.5,27695,223.04,864.35,71
